rssdid,bhcid,date,name
891039,0,19830930,FIRST UNITED BK OF MISS
891057,1120754,19941231,NORWEST BK BOULDER NA
891226,5041521,20200331,FARMERS & MRCH BK
891253,2100119,20200331,COLUMBUS ST BK
891338,1204001,19930630,BANK OF LA GRANGE PARK
891459,1124976,19940630,UNITED BK OF BISMARCK
891543,1199536,19930930,CITY NB OF CEDAR RAPIDS
891552,1094369,19970331,CITIZENS FIRST FNCL BK
891655,1034806,19890930,KEY BK OF WY EVANSTON
891673,3226520,20150331,MONARCH CMNTY BK
891721,2538851,20090630,CITIZENS BK OF HIGGINSPORT OH
891833,1076776,19880930,FIRST FULTON B&TC
891860,1101632,19870930,ALLIED NEDERLAND BK
891954,1106002,19860630,TEXAS B&TC
892045,1199479,19950930,FIRSTAR BK CEDAR RAPIDS NA
892205,3866382,20200331,WESTFIELD BK
892223,1071333,20200331,HICKSVILLE BK
892241,1200281,19820930,HERITAGE BK OF WHITEFISH BAY
892250,2224417,20190331,BANK OF FAIRPORT
892353,1123951,20051231,SECURITY ST BK OF SEBEKA
892447,0,19771231,MASSACHUSETTS FIDELITY TC
892456,1104660,19900331,PEOPLES NB
892513,0,19800331,BANCO POPULAR-THIRD AVE BRANCH
892531,1076262,19970930,MERCHANTS NB OF MONTGOMERY
892755,1141348,20010331,MINNWEST BK SOUTH
892849,1207589,20010331,MILLBROOK-NEWARK BK
892933,1199611,19871231,LAKE FOREST NB
892951,1093773,19841231,CENTERRE BK OF LIBERTY NA
893051,1060355,19960630,FIRST NB OF MANGUM
893154,1119794,19910930,CENTRAL BK BROOMFIELD NA
893248,1245385,20200331,FIRST NB OF MUSCATINE
893305,0,19791231,"STATE BANK OF BELMONT, N.Y."
893350,1101753,19880630,FIRST REPUBLICBANK CONROE NA
893501,1115460,19960630,NATIONAL BK OF FAIRHAVEN
893538,1083635,20150331,AMERICAN GATEWAY BK
893631,1077120,19840630,FLAGSHIP BK OF PINNELLAS NA
893640,3867464,20200331,NXT BK
893743,1240661,19840630,BUCKLIN ST BK
893752,1055418,19881231,FIRST INTRST BK OF GILLETTE
893800,1115367,20061231,WESTBANK
893855,2963501,20200331,LEAD BK
894030,0,19960630,DELTA B&TC
894058,2339469,20060930,FIRST SECURITY BK UNDERWOOD
894142,1200197,19870930,COMMERCIAL TR & SVG
894151,1416439,20171231,MID AMERICA B&TC
894245,4848246,20180930,CONNECTIONS BK
894254,1136054,19940930,NATIONAL BK OF GLENROCK
894272,3842108,20200331,NEWPORT FED BK
894348,3059746,20200331,BANK OF WI DELLS
894414,0,19810630,LORAMIE BKG CO
894432,0,19820630,BANK OF PINEHURST
894469,1101753,19870930,FIRST REPUBLICBANK NEDERLAND
894517,0,19940930,GERMANTOWN SVG BK
894544,1207815,20200331,FIRST SCTY B&TC
894553,0,20180930,INTER NB
894656,1055173,19931231,FIRSTBANK OF MARIETTA
894759,1053432,19860630,BUENA VISTA B&TC
894834,2730495,20200331,TRUST BK
894946,3421446,20200331,FIRST FARMERS ST BK
895055,4619437,20200331,FIRST NB
895130,1070448,19940930,WESBANCO BK MORGANTOWN NA
895149,1132654,19980930,ALLIANCE BK
895158,1866445,20060630,GUARANTEE ST BK
895206,0,19871231,UXBRIDGE SVG BK
895224,1072237,19900630,NATIONAL BK OF NORTHERN VA
895354,1120754,19871231,NORWEST BK THIEF RVR FLS NA
895448,1143454,20200331,MILLEDGEVILLE ST BK
895457,0,19941231,BANK OF CORPUS CHRISTI
895475,0,20160331,SOUTHBANK FSB
895514,0,19800331,BANCO DE PONCE-BROADWAY BRANCH
895541,1099243,20020930,BANK OF LOCKESBURG
895550,1066414,20070331,EXCHANGE BK
895653,1141928,20061231,FARMERS ST BK
895710,1143623,20200331,CITIZENS & NORTHERN BK
895756,1094369,19970930,UNION PLANTERS BK OF MS CTY
895822,1072442,20050331,MERCANTILE POTOMAC BK
895831,0,20111231,FIRST GUARANTY B&TC JACKSONVIL
895859,1053160,19850331,FIRST NB OF GLENROCK
895952,2641694,20080630,GOODMAN ST BK
896100,0,19830930,FALL RIVER TC
896155,1139251,20200331,SHELL LAKE ST BK
896249,1206582,19870930,CLIMBING HILL SB
896258,2766654,20131231,PEOPLES CMNTY ST BK
896267,0,19780930,KWAJALEIN BR
896333,1231454,19780331,FLGSHP ST BK OF NORTH JKSNVLE
896351,1055418,19881231,FIRST INTRST BK OF GREYBULL NA
896427,2513157,20200331,HENRY CTY BK
896445,1199563,20010331,ASSOCIATED BK N
896548,1205697,19930930,FIRST ST BK CHARLEVOIX
896566,1120754,20090331,CENTURY BK NA
896605,0,20020331,NATIONAL BK OF FLORIDA
896614,0,19870930,WILLIAM PENN BK
896641,1203590,20030630,FARMERS SVG BK
896650,1100550,19870331,TEXAS COMMERCE BK - SBELT NA
896726,0,19780930,FIRST NB OF SCOTTDALE
896744,0,19820930,WILSON & MUIR B&TC
896829,0,19911231,COMMUNITY B&TC OF VA
896856,2135072,20170930,CASTLE ROCK BK
896904,1245714,19961231,DERBY SVG BK
896931,1082816,19900331,CITIZENS BKG CO
897040,1199648,19940930,FIRST OF AMER BK-NORTHERN MI
897059,0,19961231,UNITED SOUTHWEST BK
897068,1102590,19930630,PLAZA BANK NA
897116,0,19820331,WSTRN SAV FUND SOC PHILA
897134,0,19800630,PORT SALERNO NB
897152,1100550,19870331,TEXAS COMMERCE BK-CYFAIR NA
897170,5115468,20200331,PONCE BK
897200,0,19840930,FIDELITY UNION BK FIRST NATL
897237,2638582,20200331,CITIZENS BK OF MORGANTOWN
897255,1062210,19891231,BANK OF MEEKER
897273,1245796,20070630,CHARTER ONE BK NA
897330,3073911,20200331,BANK OF MORTON
897358,1049734,19920630,AFFILIATED NB CTR
897367,1025701,19961231,LAMORINDA NB
897433,3174911,20080930,COMMUNITY BK
897451,1925913,20200331,INTEGRITY BK PLUS
897536,1076758,19780630,ATL BK OF W JACKSONVILLE
897545,0,20031231,PARISH B&TC
897554,1100840,19870630,NBC BK - CORPUS CHRISTI
897639,1095478,19930331,MAGNA BK CENTRAL IL NA
897648,3487965,20200331,MCGEHEE BK
897657,1053496,20090331,NORBANK
897853,0,20200331,SECURITY BK OF SW MO
897956,1034806,19890930,KEY BK OF WY GREEN RIVER
898010,3185391,20090331,BANK OF CANTON
898131,0,19871231,PERSHING NB OF DECATUR
898140,1094967,20170930,BANK OF MCCRORY
898159,1427613,19980930,ZOOK & ROECKER ST BK
898337,1232170,19771231,COMMUNITY BK OF NORTHSIDE
898355,1094613,19881231,JEFFERSON BK OF ST LOUIS COUNT
898364,0,19780930,SAIPAN BR
898421,1073551,19970630,FIRST UNION NB OF MD
898458,1895397,20200331,BANK OF JACKSON HOLE
898533,1084744,20171231,CITIZENS BK
898579,0,20200331,FIRST FED CMNTY BK SSB
898627,1357121,20200331,CITIZENS BK
898654,1121340,19921231,FIRST AMERICAN BK WATERTOWN
898663,1102125,19890930,FIRST NB OF NORDHEIM
898739,1231454,19781231,FLAGSHIP BK OF TAMPA-EAST
898757,0,19880331,NATIONAL BK OF TEXAS
898850,3435845,20200331,FIRST LIBERTY BK
898962,1030992,19870331,NATIONAL BK
899008,0,20200331,WINCHESTER SVG BK
899035,1072947,19890930,SOVRAN BK EASTERN
899156,1124592,20200331,FARMERS ST BK OF WATKINS
899165,0,19880331,FIRST REPUBLICBANK RCHLND NA
899259,1100550,19870331,TEXAS COMMERCE BK - WSTLK NA
899343,1099122,20200331,WILSON & MUIR B&TC
899370,0,20160630,HARVARD SVGS BK
899428,1076123,20200331,FIRST BK
899455,1063196,20080930,CITADEL BK
899530,0,19860930,FIRST AMERICAN BK
899642,2310217,20200331,FIRST ST BK
899651,1105818,20200331,CITIZENS ST BK
899736,1206760,20190331,SOY CAP B&TC
899754,1051380,20161231,PLEASANT HILL BK
899820,1074923,19890930,AMERICAN BK
899857,1122543,19960331,BRADLEY BK
900034,2227182,20200331,RAYNE ST B&TC
900052,1199509,19900331,PEOPLES ST BK
900061,1024348,19790930,VALLEY BK NA
900100,0,20020930,BANCO DI NAPOLI SPA NY BR
900137,1078846,20050630,UNITED B&TC
900146,1200496,20200331,CUSB BK
900173,1116300,19971231,CORESTATES DE NA
900230,1143016,20040630,CNB NB
900258,4437426,20171231,OREGON TRAIL BK
900306,1246935,20200331,NORTHERN B&TC
900342,1199778,19960930,FIRST CHICAGO OVERSEAS INV COR
900379,3837467,20200331,WAKE FOREST FS&LA
900409,1110559,19870630,SHAWMUT CMNTY BK NA
900454,1126475,20170930,ANCHOR BK NA
900463,1104576,19960930,FIRST ST BK NA
900502,0,20200331,FULTON SAVINGS BANK
900548,1199460,19950630,BRENTON ST BK
900557,0,19871231,FIRST HOUSTON BK NA
900614,0,19840930,ROYAL BK OF CANADA HATO REY BR
900678,3793862,20200331,CARTHAGE FS&LA
900959,1110139,19970930,CROCKETT ST BK
901059,1100550,19870331,TEXAS COMMERCE BK-GS XING NA
901116,0,19780930,FREDERIKSTED BR
901134,1479144,20200331,COMMUNITY BK OF PARKERSBURG
901152,1066544,19930930,LIBERTY BK OF MIDWEST CITY NA
901255,0,19900630,FIRST CMNTY IND BK
901312,0,19810331,FIRST NB AT CARROLLTON
901358,2144739,20200331,HERITAGE BK NA
901442,0,19881231,MORTON T&SB
901451,1102161,20200331,CITIZENS NB
901554,1093586,19880930,BOATMENS RAYTOWN BK
901741,1020667,20200331,NORTHWEST B&TC
901750,1093773,19851231,CENTERRE BK OF FLORISSANT
901844,1080595,20041231,COMMUNITY BK INDIANOLA
901853,1061941,19890331,EQUALITY BK OF EVANSVILLE
901901,1248425,19910331,WOBURN FIVE CENTS SVG BK
901929,0,20000630,JUNCTION CITY BKG CO
901938,1086122,20200331,FARMERS BK
901947,1199844,19871231,COMERICA BK INTERNATIONAL
901956,3180556,20071231,HUME BK
901965,1245143,19901231,MANILABANK CA
901974,0,20200331,LYONS FED BK
902001,0,19810331,"BANK OF TRUMBULL, THE"
902038,1199648,19930331,FIRST OF AMER BK-DE KALB NA
902113,0,19780930,BALBOA BRANCH
902216,0,19841231,TREMONT NB
902225,1072394,19790930,CAPITOL NB
902270,0,19920930,COMMERCIAL CREDIT PLAN CONSUME
902337,1078239,19830630,FLORIDA NB AT LAKELAND
902355,1034806,19910331,KEY BK OF WY JACKSON
902560,1102590,19881231,MBANK ORANGE NA
902645,1416475,20200331,DEFIANCE ST BK
902654,1108604,19880930,UNION BK OF HOUSTON
902672,3066977,20200331,HOME FED BK CORP
902711,0,19791231,BANK OF NOVA SCOTIA-2ND CHRSD
902757,1064894,19880331,SECURITY BK OF MIDWEST CTY
902841,1199714,19861231,MICHIGAN NB-OAKLAND
902850,1120754,19941231,NORWEST BK GDNS OF THE GODS NA
902962,0,19880331,TUALATIN VALLEY BK
903053,1120754,19880331,NORWEST BK WORTHINGTON NA
903062,1246515,20131231,SECURITY ST BK NA
903110,0,19850930,PORTLAND NB
903138,1232170,19771231,COMMUNITY BK OF REDINGTON
903156,1109562,19891231,UNITED NB
903213,0,19780930,SUGAR ESTATE BR
903231,0,19830331,CITIZENS NB OF PT PLEASANT
903240,2155397,20200331,BANK OF EDMONSON CTY
903259,2301998,19970930,FIRST ST BK
903352,0,19910930,WESTERN NB OF COLORADO
903455,1123111,20200331,BANK OF ZUMBROTA
903530,2094544,19960930,FIRST NB OF LAKE PARK
903549,1234615,19801231,DES PLAINES BK
903558,1135721,20160930,FIRST NB
903615,0,19770630,BANCO ECONOMIAS
903745,1199778,19900930,NBD PORTAGE BK
903754,0,20200331,UNION ST BK OF WEST SALEM
903802,0,19980930,BANCO CREDITO NACIONAL NY BR
903923,0,19810930,FARMERS & MRCH NB OF CAMBRID
903932,1020229,19770630,SECOND NB OF LAKELAND
903941,0,19820630,ATTALA BK OF KOSCIUSKO
903950,1020920,20200331,CENTRAL B&TC
904041,0,19910630,FIRST NB OF MOUNT ZION
904050,1023538,19880930,FIRST INTRST BK BROOKHOLLOW
904144,1094211,19980331,HORIZON BK
904171,4442224,20200331,INFIRST BK
904201,0,20170331,GEORGETOWN BK
904256,1205688,19991231,F&M BK-LAKELAND
904359,1095469,20200331,CENTURY BK OF THE OZARKS
904425,0,20120331,BANK OF THE EASTERN SHORE
904452,1034806,19890930,KEY BK OF WY LANDER
904500,1113907,19891231,BANK OF NE WORCESTER
904546,0,19871231,CONTINENTAL BK INTL-LA BR
904667,1917600,20130630,EAST TX NB
904751,1102590,19870930,MBANK MEMORIAL NA
904818,1112076,19900331,BANK OF BOSTON INTL
904845,1249619,20200331,BANK OF CADIZ & TC
904854,1063721,19890630,MERCANTILE BK NA
904957,1138807,20081231,COLORADO NB
905011,0,20200331,NATIONAL BK OF PAKISTAN NY BR
905048,0,19931231,CONTINENTAL BK INTL-NY BR
905114,1069723,19871231,TRUSTCORP COMPANY NA
905169,1108707,19950630,CITIZENS B&TC
905244,0,19840930,PIERCETON ST BK
905253,1100550,19870331,TEXAS COMMERCE BK-WESTWOOD
905310,1111435,20031231,STATE ST BK INTL
905347,1094369,19990331,BANK OF CUMBERLAND
905356,2725660,20200331,OKLAHOMA ST BK
905374,0,19950930,SHELTON SVG BK
905404,1113907,19860331,BANK OF NEW ENGLAND BAY STATE
905413,0,19930930,INTERNATIONALE NEDERLANDEN-NY
905440,1199479,19960331,FIRSTAR BK FOND DU LAC NA
905516,1068191,19790930,HUNTINGTON BK OF CHILLICOTHE
905600,1040795,19760331,CHASE MANH BK SOUTHERN TIER (N
905646,1199648,19890331,FIR OF AMER BK-MUNDELEIN NA
905655,1078332,20020630,BROOKHOLLOW NB
905673,3793077,20200331,GOUVERNEUR S&LA
905758,1120754,19841231,NORWEST BK OMAHA SOUTH NA
905824,1072237,19790930,UNITED VA BK/SEABOARD NAT
905851,1140266,19960630,SECURITY ST BK OF ADAMS
905860,1031056,19960630,BANK OF CMRC NA
905909,0,19991231,BANCO REAL SA NY BR
905918,0,19860930,FIRST BLAIR COUNTY NB
905954,0,19831231,COOK & VENCILL BK
906009,0,19830630,CHARTER OAK B&TC
906018,1069778,19970930,PNC BK OH NA
906054,1120754,19820630,FIRST NWN NB OF HOYT LAKES
906063,2640615,20120930,SOUTH VALLEY B&TC
906175,0,20160331,INTER-STATE FS&LA OF KS CITY
906241,1099980,20200331,MALVERN NB
906410,1142813,20200331,TURBOTVILLE NB
906456,1094211,19960331,MERCANTILE BK CAPE GIRARDEAU
906531,1076776,19960331,BARNETT BK OF NORTHWEST FL
906559,2022471,20140930,CAPITAL WEST BK
906643,0,19871231,CONTINENTAL BK INTL-MIAMI BR
906652,3199585,20200331,COMMUNITY ST BK
906755,1127146,19980630,FARMERS ST BK OF HUNTLEY
906858,0,19880331,WILLIAMSTON BK NA
906915,1039502,20200331,JP MORGAN INTL FNC
906951,1133286,19890331,CITY BK
907051,1034806,19890930,KEY BK OF WY LARAMIE
907127,1068025,19811231,LANCASTER NB
907145,0,19851231,CONTINENTAL BK INTL-SF BR
907154,1053441,19910930,BANK IV MONTGOMERY CTY NA
907211,1070774,19891231,UNITED NB
907239,2573106,20000930,LOUISIANA B&TC
907257,4815631,20160930,LANDMARK CMNTY BK NA
907266,0,19930331,PEOPLES NB
907341,0,19831231,PORTAGE NB
907350,0,19880630,WEST HOUSTON NB
907417,1073757,19990930,NATIONSBANK INTERNATIONAL
907426,0,19850930,FIRST NB OF MIDLAND
907435,1076262,19970930,BANK OF RIPLEY NA
907444,2744849,20200331,FIRST NB OF KY
907538,0,19860930,AMERICAN BK OF JACKSON COUNTY
907547,1141629,20200331,PREMIERBANK
907556,1049734,19920630,AFFILIATED NB CRAIG
907640,1093586,19931231,BOATMENS BK GREENFIELD
907707,1231463,19781231,1ST-CITY NB OF BINGHAMTON N.Y.
907837,2441559,19970331,FIRST BK S
907958,1125030,20140331,GREAT PLAINS NB
908003,0,20031231,FIRST ESSEX BK
908049,1204805,19890930,F&M BK-FOREST JUNCTION
908058,1427501,20010630,RIO GRANDE CTY BK
908151,1128358,19911231,RURAL AMERICAN BK-ISLE
908245,1206863,19871231,SOUTHWEST FNCL BK NEW LENOX
908254,1109218,19850331,ENERGY BK NA
908348,1140145,19880930,FARMERS & MERCHANTS BK
908450,1843558,20200331,KIRKWOOD B&TC
908508,0,20200331,BANK OF CHINA NY BR
908553,0,20200331,HNB NB
908638,1232125,19831231,DELAND ST B&TC
908656,1056479,19930630,LOVELL NB
908740,0,19931231,FIRST CHICAGO INTL-NY BR
908759,0,20100930,COLDWATER NATIVE BK
908834,1068294,19980930,CITY NB OF BATON ROUGE
908861,2649588,20200331,TRANSPECOS BKS SSB
908955,1120754,19960630,FIRST ST BK HUBBARD TX
909000,0,20200331,BANK OF BARODA NY BR
909055,1097173,20200331,PEOPLES B&TC CO
909158,1066740,19950630,LINGLE ST BK
909242,0,19871231,FIRST CHICAGO INTL-BOSTON BR
909251,1050570,19920630,FARMERS & MRCH BK
909354,0,19850630,FARMERS ST BK
909363,1135897,19980930,FIRST ST BK
909457,1102590,19850630,MBANK GREENS PARKWAY NA
909514,1199611,20200331,NORTHERN TR INTL BKG CORP
909532,1076299,19880630,FIRST NB AT SALEM
909541,1098282,20190331,KING SOUTHERN BK
909635,1081033,19860930,MOUNT OLIVE BK
909644,1209640,19910630,STATE BK OF FOX LAKE
909653,1240362,19860331,CENTRAL BK AT STAPLETON NA
909747,1199536,19870630,HAWKEYE B&TC
909756,2130303,20200331,PRIME SECURITY BK
909859,2752778,20030331,FOUNDERS NB-SKILLMAN
909943,1097388,20000930,MERCHANTS & PLANTERS BK
910042,2048734,20091231,BANK OF IL
910051,1100886,19870331,INTERFIRST BK DALLAS NA
910079,0,20200331,EQUITABLE S&LC
910118,1048858,20200331,TIOGA ST BK
910136,1208661,19941231,AMCORE BK NA
910145,1135815,20030331,MARKED TREE BK
910154,1053692,19930331,REPUBLICAN VALLEY BK
910202,1113907,19870630,PATRIOT BK NA
910239,2376727,20200331,BANK OF SUNSET & TC
910257,1124976,19900930,SECURITY ST BK
910314,3196650,20150930,EAGLE NB
910341,1199648,19920331,FIRST AMERICA BK-RENSSELAER
910350,1098705,20050930,BANK OF HAYTI
910453,0,19860630,MEDICINE BOW ST BK
910510,0,20200331,NORINCHUKIN BK NY BR
910538,1094369,19971231,FIRST NB
910547,0,19850930,FIRST CHICAGO INTL MIAMI BR
910659,2213215,20101231,CITIZENS ST BK OF KELLIHER
910734,1231502,19840630,CENTRAL BK OF NORTH DADE
910752,1101753,19870930,FIRST REPUBLICBANK ELDRDG NA
910819,1199479,19871231,FIRST WISCONSIN INTL BK
910846,1099467,19930331,CITIZENS BK OF HENDERSON CTY
910855,1139402,19930331,NICHOLS HILLS B&TC
910873,0,20170331,PROSPECT FSB
910949,1202203,19870930,FIRST BK SOUTHEAST NA
911115,1231306,19790331,FIRST NB OF COSHOCTON
911133,0,19900930,COMMERCIAL NB&TC
911151,0,19810331,FARIBAULT NB
911160,2098412,20200331,PILGRIM BK
911254,1108396,19950930,TEXAS CAPITAL BK NA
911311,1119794,19871231,FIRST BK INTL
911339,1076169,20200331,FIRST NEIGH BK INC
911357,0,19850331,BANK OF NEWCASTLE
911405,3019674,20100930,RIVER BK
911441,1068294,19881231,BANK ONE FREEDOM
911450,1042351,19861231,CITICORP SVG & IND BK DENVER
911517,1069778,19890331,CITIZENS FIDELITY OH NA
911544,0,19810630,CITIZENS SAVINGS BANK
911553,1138843,19921231,CITIZENS ST BK OF LAFAYETTE
911656,1104204,19870630,GRAND BK WDALL RODGERS NA
911740,2169675,20090331,FIRST NB AT MARIANNA
911759,1051399,20200331,NEBRASKA ST BK
911807,2337045,20070630,INVESTORS B&TC
911825,1076178,20151231,HERITAGE BK
911843,1199648,19861231,FIR OF AMER BK-GRAND RAPIDS NA
911852,1120754,19871231,NORWEST BK BISMARCK NA
911919,1117781,19980930,KEYSTONE BK NA
911928,0,19760630,HANOVER BK
911955,1248573,20000331,FIRST SCTY ST BK
911973,0,20200331,UNION SVG BK
912055,1123885,20060331,UNITED PRAIRIE BK NEW ULM
912064,2378440,19990930,VALLEY CMNTY BK
912130,0,19880331,FIRST NB OF DESTIN
912149,0,19771231,TRUST CO FOR USL INC
912242,1100176,20050331,FIRST NB IN MENA
912251,1416831,19920930,BANK OF PALMYRA
912345,1200003,19850630,FMB-FIRST MI BK-GRAND RAPIDS
912411,1117718,19930930,WATSONTOWN NB
912420,1826029,19910930,FIRST HANOVER BK
912439,1077689,19781231,S EAST BK OF SIESTA KEY
912457,1050918,19890331,HUMANSVILLE BK
912466,0,19780930,AGANA BR
912532,1077120,19800930,SUN FIRST NB OF DUNEDIN
912550,1051353,20200331,LUSK ST BK
912578,2398215,20200331,HERITAGE ST BK
912617,0,19960930,NORTH SIDE SVG BK
912644,1078332,19980930,CITIZENS FIRST BK
912756,1132793,20200331,STATE BK OF LAKE PARK
912765,1133352,19881231,FIRST WESTERN NB
912840,1070251,19960331,STAR BK NA IN
912916,1073757,19910930,FIRST REPUBLICBANK INTL CORP
912943,1135888,20160331,BANK OF OHIO COUNTY
913034,1138012,20080331,BANKTRUST
913100,1248902,19900930,SHAWMUT WORCESTER CTY BK NA
913137,0,19831231,WHITE COUNTY BK
913146,4928344,20200331,STONE BK
913155,1841013,19930331,FARMERS & MRCH ST BK OF DERBY
913203,0,20091231,PUTNAM FIDUCIARY TC
913212,0,19850930,WESTERN OHIO NB&TC
913221,1074156,19950930,COMMUNITY BK OF SC
913230,1078921,19861231,HIBERNIA NB
913258,1119794,19840331,FIRST ST BK OF LAKEFIELD
913267,2345068,20141231,LEGACYTEXAS BK
913351,0,19870331,TEXAS NB - WESTHEIMER
913418,0,20101231,BANCAFE INTL
913436,0,20200331,MINERS & MRCH BK
913511,0,20001231,UNIBANK AS NY BR
913520,1075788,20131231,BUSINESS BK
913557,1928165,19930630,FIRSTBANK OF DENVER NA
913641,1210767,20161231,HARTWICK ST BK
913650,1123193,19941231,MARQUETTE BK LAKEVILLE
913753,1134498,20200331,INWOOD NB
913838,2121310,20150930,EAST DUBUQUE SVG BK
913847,1095674,20010930,SPRINGDALE B&T
913856,1053272,20200331,PINNACLE BK
913904,1113907,19901231,BANK OF NEW ENGLAND NA
913940,1070345,20090630,FIFTH THIRD BK
914004,1495779,19970930,FIRST NB BERKSHIRES
914040,1199581,19870930,FIRST INTERSTATE BK WI
914059,0,19900331,DOMINION NB
914152,1129083,19890331,FIRST ST BK OF LAKE WILSO
914237,1082375,20071231,DUNNELLON ST BK
914255,1039502,19930930,TEXAS COMMERCE BK NA
914330,1210356,20180331,FIRST NB OF DWIGHT
914349,1094828,20140930,DELTA TR&BK
914358,0,19880930,PAWNEE CTY BK
914451,1121229,20010331,FIRST NB
914509,0,19971231,BANCO BAMERINDUS DO BRAS NY BR
914545,1205286,20200331,TRI CTY B&TC
914554,1098228,19920331,JACKSON EXCHANGE B&TC
914648,1247455,20200331,BANKFIRST FINANCIAL SVC
914750,1064429,19910930,DURHAM ST BK
914808,1113514,19960331,FLEET NB OF MASSACHUSETTS
914853,1125423,20200331,CORNERSTONE ST BK
914862,1102228,19890630,TEXAS AMERICAN BK PLANO NA
914947,0,19840630,STATE EXCHANGE BK
914956,0,20131231,HULL ST BK
915001,0,19911231,BANCO CONSOLIDADO WEST 57TH BR
915038,0,19810930,COMMUNITY BK OF PINELLAS
915047,0,19780331,ROANOKE ST BK
915056,3300260,20200331,PEOPLES BK OF MONITEAU CTY
915065,1142439,20200331,HAWAII NB
915131,0,19780930,BANK OF WEST FLORIDA
915159,0,19870630,BANK OF BERNICE
915177,0,20131231,LIBERTY SVG BK FSB
915243,1141487,19980331,BANK OF ATKINS
915252,1056862,20140930,DOWNS BK
915261,1027563,20130630,GILMORE BK
915270,0,19980930,NORTH PACIFIC BK
915355,1199479,19910630,FIRSTAR CENTENNIAL BK
915364,1102125,19890930,FIRST NB IN PLEASANTON
915458,1104213,19880630,FIRST NB OF ATASCOCITA
915506,1034235,19820331,HERITAGE BANK-NORTH
915645,2343381,20150930,GRATIOT ST BK
915757,1246766,19961231,COMMUNITY FIRST NB
915832,1076776,19770930,BARNETT BK OF NO PENSACOLA
915850,1107746,19890331,LIBERTY NB
915878,3828036,20200331,THIRD FS&LA
915935,4795863,20200331,CITIZENS BK EDINBURG
916035,1076374,19881231,COMMUNITY B&TC-STONEWALL NA
916053,1095674,20020331,ARVEST BK
916147,1205473,20180630,GRAND MARSH ST BK
916165,1238417,19771231,GOLDEN ST BK
916259,1129186,20200331,STATE BK OF LISMORE
916268,0,19870331,MEDFORD ST BK
916343,1210114,20200331,ANDERSON ST BK
916437,0,19990331,SUNSTAR BK
916455,1937260,19980930,FARMERS NB IN PILGER
916473,1029138,19921231,PUGET SOUND BK
916606,0,20051231,BANCA POPOLARE DI MILANO NY BR
916736,1083149,19960930,LIBERTY BK
916745,3326176,20200331,BNA BK
916811,0,20200331,RABOBANK NEDERLAND NY BR
916857,4328083,20200331,FIRSTOAK BK
916914,1068687,19790331,CENTRAL TC OF MNTGMRY COUNTY N
916950,1119794,19981231,FIRST NB
916969,1107232,19880630,FIRSTBANK OF PORT ISABEL NA
917032,1085312,20170630,CITIZENS BK VILLE PLATTE LA
917050,1123858,20200331,FIRST ST BK
917135,0,19880331,SPRINGFIELD COMMERCIAL BK
917238,1081042,19881231,FIRST FL BK PASCO COUNTY NA
917256,1108293,19880630,BANK OF MID - SOUTH BOSSIER CI
917331,3153242,20170630,AMERICAN CITY BK
917359,2895817,20080630,ELLIS ST BK
917452,1128358,20040930,RURAL AMER BK
917500,0,20200331,FIRST NB OF GROTON
917546,1206304,19920930,RUSHVILLE NB
917555,1109601,20200331,UBANK
917630,0,20200331,FIRST NB OF WILLIAMSON
917658,1060588,19871231,FIRST ST BK
917667,1199844,19951231,UNIVERSITY B&TC
917742,1199563,20200331,ASSOCIATED BK NA
917751,0,19970630,PROFESSIONAL BK
917779,0,19820331,CENTENNIAL BK
917845,1207897,20000930,IOWA ST BK
917854,1247576,20200331,FIRST FARMERS & MERCHANTS NB
917948,1206854,19960930,STATE BK OF OSCO
918057,1105788,19850630,HURST NB
918132,0,20200331,WILLIAMSTOWN BK INC
918150,0,20200331,FIRST BK OF OKARCHE
918217,1232497,19900331,ROYAL B&TC
918253,0,19871231,BURNS ST BK
918262,0,19911231,BANK OF BEVERLY HILLS
918271,0,19830930,PEOPLES BK
918356,1128246,20200331,GRAND TIMBER BK
918459,0,20160331,PRESTON NB
918477,3948439,20200331,HAVEN SVGS BK
918552,1937260,19980930,PLAINVIEW NB
918655,1143922,20200331,FIRST ST BK OF CANDO
918730,1363850,19940630,BOSTWICK BKG CO
918758,1073757,19970331,BOATMENS BK
918776,0,20200331,NEW FOUNDATION SAV BK
918833,1231566,19800930,GULFSTREAM AM B&TC NA
918842,0,19861231,BANK OF NORTH MISSISSIPPI
918879,3848397,20200331,LOGANSPORT SVGS BK
918918,2368106,20200331,SAFRA NB OF NY
918954,1051670,20200331,ESB FNCL
919018,2053233,19951231,EXTEBANK
919241,2339580,20090930,CENTRAL BK
919250,1050945,19870630,BANK OF KEYTESVILLE
919308,1048625,20051231,HUDSON UNITED BK
919317,1033872,19940630,UNITED JERSEY BK CENTRAL NA
919344,2744326,20200331,BANK OF OKOLONA
919353,0,19860331,BOSSIER B&TC
919410,0,19771231,SAVINGS BANKS TRUST COMPANY
919438,1093586,19851231,ASHMORE ST BK
919447,1073757,19970630,BOATMENS NB OF BATESVILLE
919456,2521059,20200331,MID-AMERICA BK
919504,0,19900630,NATIONAL WESTMINSTER BK PLC
919568,2366755,20200331,FIRST CAP BK
919643,1132702,19950930,SARATOGA ST BK
919652,3633052,20080930,FIRST CMNTY BK SA NA
919719,1142859,19920630,FIRST PEOPLES BANK OF NJ
919737,1073757,20150331,BANK OF AMER OVERSEAS CORP
